symbol,display_symbol,label,thai_name,asset_type,exchange,market,sector,industry,country,currency,aliases,index_memberships,yfinance_symbol,enabled,searchable,coverage_status,security_type,set_symbol,source
IDG-F.BK,IDG-F,INDIGY PUBLIC COMPANY LIMITED,บริษัท อินดิจี จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Technology,Thailand,THB,IDG-F|IDG|INDIGY PUBLIC COMPANY LIMITED|INDIGY|บริษัท อินดิจี จำกัด (มหาชน)|อินดิจี|บริษัท|จำกัด|มหาชน,,IDG-F.BK,true,true,verified_set_public_listing_partial,F,IDG-F,set_public_stock_list_api
IDG.BK,IDG,INDIGY PUBLIC COMPANY LIMITED,บริษัท อินดิจี จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Technology,Thailand,THB,IDG|INDIGY PUBLIC COMPANY LIMITED|INDIGY|บริษัท อินดิจี จำกัด (มหาชน)|อินดิจี|บริษัท|จำกัด|มหาชน,,IDG.BK,true,true,verified_set_public_listing_partial,S,IDG,set_public_stock_list_api
IFS.BK,IFS,IFS CAPITAL (THAILAND) PUBLIC COMPANY LIMITED,บริษัท ไอเอฟเอส แคปปิตอล (ประเทศไทย) จำกัด (มหาชน),stock,SET,Thailand,Finance & Securities,Financials,Thailand,THB,IFS|IFS CAPITAL (THAILAND) PUBLIC COMPANY LIMITED|IFS CAPITAL (THAILAND)|บริษัท ไอเอฟเอส แคปปิตอล (ประเทศไทย) จำกัด (มหาชน)|ไอเอฟเอสแคปปิตอล(ประเทศไทย)|บริษัท|ไอเอฟเอส|แคปปิตอล|ประเทศไทย|จำกัด|มหาชน,,IFS.BK,true,true,verified_set_public_listing_partial,S,IFS,set_public_stock_list_api
IHL-F.BK,IHL-F,INTERHIDES PUBLIC COMPANY LIMITED,บริษัท อินเตอร์ไฮด์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Fashion,Consumer Products,Thailand,THB,IHL-F|IHL|INTERHIDES PUBLIC COMPANY LIMITED|INTERHIDES|บริษัท อินเตอร์ไฮด์ จำกัด (มหาชน)|อินเตอร์ไฮด์|บริษัท|จำกัด|มหาชน,,IHL-F.BK,true,true,verified_set_public_listing_partial,F,IHL-F,set_public_stock_list_api
IHL.BK,IHL,INTERHIDES PUBLIC COMPANY LIMITED,บริษัท อินเตอร์ไฮด์ จำกัด (มหาชน),stock,SET,Thailand,Fashion,Consumer Products,Thailand,THB,IHL|INTERHIDES PUBLIC COMPANY LIMITED|INTERHIDES|บริษัท อินเตอร์ไฮด์ จำกัด (มหาชน)|อินเตอร์ไฮด์|บริษัท|จำกัด|มหาชน,,IHL.BK,true,true,verified_set_public_listing_partial,S,IHL,set_public_stock_list_api
IIG-F.BK,IIG-F,I&I GROUP PUBLIC COMPANY LIMITED,บริษัท ไอแอนด์ไอ กรุ๊ป จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Technology,Thailand,THB,IIG-F|IIG|I&I GROUP PUBLIC COMPANY LIMITED|I&I GROUP|บริษัท ไอแอนด์ไอ กรุ๊ป จำกัด (มหาชน)|ไอแอนด์ไอกรุ๊ป|บริษัท|ไอแอนด์ไอ|กรุ๊ป|จำกัด|มหาชน,,IIG-F.BK,true,true,verified_set_public_listing_partial,F,IIG-F,set_public_stock_list_api
IIG.BK,IIG,I&I GROUP PUBLIC COMPANY LIMITED,บริษัท ไอแอนด์ไอ กรุ๊ป จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Technology,Thailand,THB,IIG|I&I GROUP PUBLIC COMPANY LIMITED|I&I GROUP|บริษัท ไอแอนด์ไอ กรุ๊ป จำกัด (มหาชน)|ไอแอนด์ไอกรุ๊ป|บริษัท|ไอแอนด์ไอ|กรุ๊ป|จำกัด|มหาชน,,IIG.BK,true,true,verified_set_public_listing_partial,S,IIG,set_public_stock_list_api
III-F.BK,III-F,TRIPLE I LOGISTICS PUBLIC COMPANY LIMITED,บริษัท ทริพเพิล ไอ โลจิสติกส์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Transportation & Logistics,Services,Thailand,THB,III-F|III|TRIPLE I LOGISTICS PUBLIC COMPANY LIMITED|TRIPLE I LOGISTICS|บริษัท ทริพเพิล ไอ โลจิสติกส์ จำกัด (มหาชน)|ทริพเพิลไอโลจิสติกส์|บริษัท|ทริพเพิล|โลจิสติกส์|จำกัด|มหาชน,,III-F.BK,true,true,verified_set_public_listing_partial,F,III-F,set_public_stock_list_api
III.BK,III,TRIPLE I LOGISTICS PUBLIC COMPANY LIMITED,บริษัท ทริพเพิล ไอ โลจิสติกส์ จำกัด (มหาชน),stock,SET,Thailand,Transportation & Logistics,Services,Thailand,THB,III|TRIPLE I LOGISTICS PUBLIC COMPANY LIMITED|TRIPLE I LOGISTICS|บริษัท ทริพเพิล ไอ โลจิสติกส์ จำกัด (มหาชน)|ทริพเพิลไอโลจิสติกส์|บริษัท|ทริพเพิล|โลจิสติกส์|จำกัด|มหาชน,,III.BK,true,true,verified_set_public_listing_partial,S,III,set_public_stock_list_api
ILINK-F.BK,ILINK-F,INTERLINK COMMUNICATION PUBLIC COMPANY LIMITED,บริษัท อินเตอร์ลิ้งค์ คอมมิวนิเคชั่น จำกัด (มหาชน),foreign_stock,SET,Thailand,Information & Communication Technology,Technology,Thailand,THB,ILINK-F|ILINK|INTERLINK COMMUNICATION PUBLIC COMPANY LIMITED|INTERLINK COMMUNICATION|บริษัท อินเตอร์ลิ้งค์ คอมมิวนิเคชั่น จำกัด (มหาชน)|อินเตอร์ลิ้งค์คอมมิวนิเคชั่น|บริษัท|อินเตอร์ลิ้งค์|คอมมิวนิเคชั่น|จำกัด|มหาชน|ICT-F,,ILINK-F.BK,true,true,verified_set_public_listing_partial,F,ILINK-F,set_public_stock_list_api
ILINK.BK,ILINK,INTERLINK COMMUNICATION PUBLIC COMPANY LIMITED,บริษัท อินเตอร์ลิ้งค์ คอมมิวนิเคชั่น จำกัด (มหาชน),stock,SET,Thailand,Information & Communication Technology,Technology,Thailand,THB,ILINK|INTERLINK COMMUNICATION PUBLIC COMPANY LIMITED|INTERLINK COMMUNICATION|บริษัท อินเตอร์ลิ้งค์ คอมมิวนิเคชั่น จำกัด (มหาชน)|อินเตอร์ลิ้งค์คอมมิวนิเคชั่น|บริษัท|อินเตอร์ลิ้งค์|คอมมิวนิเคชั่น|จำกัด|มหาชน|ICT,,ILINK.BK,true,true,verified_set_public_listing_partial,S,ILINK,set_public_stock_list_api
ILM-F.BK,ILM-F,INDEX LIVING MALL PUBLIC COMPANY LIMITED,บริษัท อินเด็กซ์ ลิฟวิ่งมอลล์ จำกัด (มหาชน),foreign_stock,SET,Thailand,Commerce,Services,Thailand,THB,ILM-F|ILM|INDEX LIVING MALL PUBLIC COMPANY LIMITED|INDEX LIVING MALL|บริษัท อินเด็กซ์ ลิฟวิ่งมอลล์ จำกัด (มหาชน)|อินเด็กซ์ลิฟวิ่งมอลล์|บริษัท|อินเด็กซ์|ลิฟวิ่งมอลล์|จำกัด|มหาชน,,ILM-F.BK,true,true,verified_set_public_listing_partial,F,ILM-F,set_public_stock_list_api
ILM.BK,ILM,INDEX LIVING MALL PUBLIC COMPANY LIMITED,บริษัท อินเด็กซ์ ลิฟวิ่งมอลล์ จำกัด (มหาชน),stock,SET,Thailand,Commerce,Services,Thailand,THB,ILM|INDEX LIVING MALL PUBLIC COMPANY LIMITED|INDEX LIVING MALL|บริษัท อินเด็กซ์ ลิฟวิ่งมอลล์ จำกัด (มหาชน)|อินเด็กซ์ลิฟวิ่งมอลล์|บริษัท|อินเด็กซ์|ลิฟวิ่งมอลล์|จำกัด|มหาชน,,ILM.BK,true,true,verified_set_public_listing_partial,S,ILM,set_public_stock_list_api
IMH-F.BK,IMH-F,INTERMEDICAL CARE AND LAB HOSPITAL PUBLIC COMPANY LIMITED,บริษัท โรงพยาบาลอินเตอร์เมดิคัล แคร์ แอนด์ แล็บ จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Services,Thailand,THB,IMH-F|IMH|INTERMEDICAL CARE AND LAB HOSPITAL PUBLIC COMPANY LIMITED|INTERMEDICAL CARE AND LAB HOSPITAL|บริษัท โรงพยาบาลอินเตอร์เมดิคัล แคร์ แอนด์ แล็บ จำกัด (มหาชน)|โรงพยาบาลอินเตอร์เมดิคัลแคร์แอนด์แล็บ|บริษัท|โรงพยาบาลอินเตอร์เมดิคัล|แคร์|แอนด์|แล็บ|จำกัด|มหาชน,,IMH-F.BK,true,true,verified_set_public_listing_partial,F,IMH-F,set_public_stock_list_api
IMH.BK,IMH,INTERMEDICAL CARE AND LAB HOSPITAL PUBLIC COMPANY LIMITED,บริษัท โรงพยาบาลอินเตอร์เมดิคัล แคร์ แอนด์ แล็บ จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Services,Thailand,THB,IMH|INTERMEDICAL CARE AND LAB HOSPITAL PUBLIC COMPANY LIMITED|INTERMEDICAL CARE AND LAB HOSPITAL|บริษัท โรงพยาบาลอินเตอร์เมดิคัล แคร์ แอนด์ แล็บ จำกัด (มหาชน)|โรงพยาบาลอินเตอร์เมดิคัลแคร์แอนด์แล็บ|บริษัท|โรงพยาบาลอินเตอร์เมดิคัล|แคร์|แอนด์|แล็บ|จำกัด|มหาชน,,IMH.BK,true,true,verified_set_public_listing_partial,S,IMH,set_public_stock_list_api
IMPACT-F.BK,IMPACT-F,IMPACT GROWTH REAL ESTATE INVESTMENT TRUST,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์อิมแพ็คโกรท,reit,SET,Thailand,Property Fund & REITs,Property & Construction,Thailand,THB,IMPACT-F|IMPACT|IMPACT GROWTH REAL ESTATE INVESTMENT TRUST|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์อิมแพ็คโกรท,,IMPACT-F.BK,true,true,verified_set_public_listing_partial,F,IMPACT-F,set_public_stock_list_api
IMPACT.BK,IMPACT,IMPACT GROWTH REAL ESTATE INVESTMENT TRUST,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์อิมแพ็คโกรท,reit,SET,Thailand,Property Fund & REITs,Property & Construction,Thailand,THB,IMPACT|IMPACT GROWTH REAL ESTATE INVESTMENT TRUST|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์อิมแพ็คโกรท,,IMPACT.BK,true,true,verified_set_public_listing_partial,S,IMPACT,set_public_stock_list_api
IND-F.BK,IND-F,INDEX INTERNATIONAL GROUP PUBLIC COMPANY LIMITED,บริษัท อินเด็กซ์ อินเตอร์เนชั่นแนล กรุ๊ป จำกัด (มหาชน),foreign_stock,mai,Thailand,Unclassified,Property & Construction,Thailand,THB,IND-F|IND|INDEX INTERNATIONAL GROUP PUBLIC COMPANY LIMITED|INDEX INTERNATIONAL GROUP|บริษัท อินเด็กซ์ อินเตอร์เนชั่นแนล กรุ๊ป จำกัด (มหาชน)|อินเด็กซ์อินเตอร์เนชั่นแนลกรุ๊ป|บริษัท|อินเด็กซ์|อินเตอร์เนชั่นแนล|กรุ๊ป|จำกัด|มหาชน,,IND-F.BK,true,true,verified_set_public_listing_partial,F,IND-F,set_public_stock_list_api
IND.BK,IND,INDEX INTERNATIONAL GROUP PUBLIC COMPANY LIMITED,บริษัท อินเด็กซ์ อินเตอร์เนชั่นแนล กรุ๊ป จำกัด (มหาชน),stock,mai,Thailand,Unclassified,Property & Construction,Thailand,THB,IND|INDEX INTERNATIONAL GROUP PUBLIC COMPANY LIMITED|INDEX INTERNATIONAL GROUP|บริษัท อินเด็กซ์ อินเตอร์เนชั่นแนล กรุ๊ป จำกัด (มหาชน)|อินเด็กซ์อินเตอร์เนชั่นแนลกรุ๊ป|บริษัท|อินเด็กซ์|อินเตอร์เนชั่นแนล|กรุ๊ป|จำกัด|มหาชน,,IND.BK,true,true,verified_set_public_listing_partial,S,IND,set_public_stock_list_api
INET-F.BK,INET-F,INTERNET THAILAND PUBLIC COMPANY LIMITED,บริษัท อินเทอร์เน็ตประเทศไทย จำกัด (มหาชน),foreign_stock,SET,Thailand,Information & Communication Technology,Technology,Thailand,THB,INET-F|INET|INTERNET THAILAND PUBLIC COMPANY LIMITED|INTERNET THAILAND|บริษัท อินเทอร์เน็ตประเทศไทย จำกัด (มหาชน)|อินเทอร์เน็ตประเทศไทย|บริษัท|จำกัด|มหาชน,,INET-F.BK,true,true,verified_set_public_listing_partial,F,INET-F,set_public_stock_list_api
INET.BK,INET,INTERNET THAILAND PUBLIC COMPANY LIMITED,บริษัท อินเทอร์เน็ตประเทศไทย จำกัด (มหาชน),stock,SET,Thailand,Information & Communication Technology,Technology,Thailand,THB,INET|INTERNET THAILAND PUBLIC COMPANY LIMITED|INTERNET THAILAND|บริษัท อินเทอร์เน็ตประเทศไทย จำกัด (มหาชน)|อินเทอร์เน็ตประเทศไทย|บริษัท|จำกัด|มหาชน,,INET.BK,true,true,verified_set_public_listing_partial,S,INET,set_public_stock_list_api
INETREIT-F.BK,INETREIT-F,INET FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ไอเน็ต,reit,SET,Thailand,Property Fund & REITs,Property & Construction,Thailand,THB,INETREIT-F|INETREIT|INET FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST|ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าอสังหาริมทรัพย์ไอเน็ต,,INETREIT-F.BK,true,true,verified_set_public_listing_partial,F,INETREIT-F,set_public_stock_list_api
